hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_group	gene_group_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids	lncipedia	gtrnadb	agr	mane_select	gencc
HGNC:14637	ABCA12	ATP binding cassette subfamily A member 12	protein-coding gene	gene with protein product	Approved	2q35	02q35	"DKFZP434G232|LI2"		ICR2B	"ichthyosis congenita II, lamellar ichthyosis B|ATP-binding cassette, sub-family A (ABC1), member 12"	ATP binding cassette subfamily A	805	2001-08-16		2015-11-13	2023-01-20	26154	ENSG00000144452	OTTHUMG00000154801	uc002vew.3	AF418105	NM_173076	"CCDS33372|CCDS33373"	Q86UK0	"11435397|12915478|8845852|10094194"	MGI:2676312	RGD:1304586			607800					117620					objectId:766										HGNC:14637	"ENST00000272895.12|NM_173076.3"	HGNC:14637
HGNC:14638	ABCA13	ATP binding cassette subfamily A member 13	protein-coding gene	gene with protein product	Approved	7p12.3	07p12.3	"FLJ33876|FLJ33951"			ATP-binding cassette, sub-family A (ABC1), member 13	ATP binding cassette subfamily A	805	2004-12-21		2015-11-13	2023-01-20	154664	ENSG00000179869	OTTHUMG00000155840	uc003toq.2	AY204751	NM_152701	CCDS47584	Q86UQ4	12697998	MGI:2388707	RGD:1305895	Global Variome shared LOVD|https://databases.lovd.nl/shared/genes/ABCA13		607807										objectId:767										HGNC:14638	"ENST00000435803.6|NM_152701.5"	HGNC:14638
HGNC:34405	ABCA15P	ATP binding cassette subfamily A member 15, pseudogene	pseudogene	pseudogene	Approved	16p12.2	16p12.2	FLJ41766		"NCRNA00169|CRYM-AS1"	"non-protein coding RNA 169|CRYM antisense RNA 1 (non-protein coding)|CRYM antisense RNA 1"			2009-01-26	2022-06-16	2022-06-16	2023-03-15	400508	ENSG00000189149	OTTHUMG00000156701	uc010bwr.2		NR_026675			35414504	MGI:2388709																						CRYM-AS1		HGNC:34405		
HGNC:32972	ABCA17P	ATP binding cassette subfamily A member 17, pseudogene	pseudogene	pseudogene	Approved	16p13.3	16p13.3				ATP-binding cassette, sub-family A (ABC1), member 17, pseudogene	ATP binding cassette subfamily A	805	2006-09-19		2015-11-13	2020-08-13	650655	ENSG00000238098	OTTHUMG00000154348		DQ266102	NR_003574			16968533	MGI:3625331										PGOHUM00000250669														HGNC:32972		
HGNC:40	ABCB1	ATP binding cassette subfamily B member 1	protein-coding gene	gene with protein product	Approved	7q21.12	07q21.12	"P-gp|CD243|GP170|ABC20|p-170|PGY1"	"multidrug resistance protein 1|P-glycoprotein"	"PGY1|MDR1|CLCS"	"colchicin sensitivity|ATP-binding cassette, sub-family B (MDR/TAP), member 1"	"CD molecules|ATP binding cassette subfamily B"	"471|806"	1986-01-01		2015-11-13	2024-03-20	5243	ENSG00000085563	OTTHUMG00000023393	uc003uiz.3	M14758	NM_000927	CCDS5608	P08183	3027054	"MGI:97570|MGI:97568"	RGD:619951			171050					318801					objectId:768			CD243							HGNC:40	"ENST00000622132.5|NM_001348946.2"	
HGNC:45	ABCB4	ATP binding cassette subfamily B member 4	protein-coding gene	gene with protein product	Approved	7q21.12	07q21.12	"MDR2|PFIC-3|GBD1"		"PGY3|MDR3"	ATP-binding cassette, sub-family B (MDR/TAP), member 4	ATP binding cassette subfamily B	806	1988-05-11		2015-11-13	2023-01-20	5244	ENSG00000005471	OTTHUMG00000023396	uc003uix.1	M23234	NM_000443	"CCDS5607|CCDS5606|CCDS5605"	P21439	"2892668|11313316"	MGI:97569	RGD:620248			171060					117639					objectId:771										HGNC:45	"ENST00000649586.2|NM_000443.4"	HGNC:45
HGNC:46	ABCB5	ATP binding cassette subfamily B member 5	protein-coding gene	gene with protein product	Approved	7p21.1	07p21.1	"EST422562|ABCB5beta|ABCB5alpha"	"P-glycoprotein ABCB5|ATP-binding cassette protein"		ATP-binding cassette, sub-family B (MDR/TAP), member 5	ATP binding cassette subfamily B	806	1999-10-26		2015-11-13	2023-01-20	340273	ENSG00000004846	OTTHUMG00000094789	uc010kuh.4	U66692	NM_178559	"CCDS5371|CCDS55090|CCDS55091|CCDS55092"	Q2M3G0	"8894702|12960149"	MGI:1924956	RGD:1566342			611785										objectId:772										HGNC:46	"ENST00000404938.7|NM_001163941.2"	
HGNC:47	ABCB6	ATP binding cassette subfamily B member 6 (LAN blood group)	protein-coding gene	gene with protein product	Approved	2q35	02q35	"EST45597|umat|MTABC3"	ATP-binding cassette half-transporter		"ATP-binding cassette, sub-family B (MDR/TAP), member 6|ATP binding cassette subfamily B member 6 (Langereis blood group)"	"Blood group antigens|ATP binding cassette subfamily B"	"454|806"	1999-10-26		2024-01-22	2024-01-22	10058	ENSG00000115657	OTTHUMG00000133131	uc002vkc.3	AF070598	NM_005689	"CCDS86920|CCDS2436"	Q9NP58	"8894702|9110174"	MGI:1921354	RGD:71077	LRG_824|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_824.xml		605452					291794					objectId:773										HGNC:47	"ENST00000265316.9|NM_005689.4"	HGNC:47
HGNC:48	ABCB7	ATP binding cassette subfamily B member 7	protein-coding gene	gene with protein product	Approved	Xq13.3	Xq13.3	"EST140535|Atm1p|ASAT"		ABC7	ATP-binding cassette, sub-family B (MDR/TAP), member 7	ATP binding cassette subfamily B	806	1997-09-12		2015-11-13	2023-01-20	22	ENSG00000131269	OTTHUMG00000021862	uc004ebz.5	AF038950	NM_004299	"CCDS14428|CCDS65291|CCDS75994|CCDS65290"	O75027	9143506	MGI:109533	RGD:1303086	"Global Variome shared LOVD|https://databases.lovd.nl/shared/genes/ABCB7|LRG_1162|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_1162.xml"		300135					117646					objectId:774										HGNC:48	"ENST00000373394.8|NM_001271696.3"	HGNC:48
HGNC:49	ABCB8	ATP binding cassette subfamily B member 8	protein-coding gene	gene with protein product	Approved	7q36.1	07q36.1	"EST328128|M-ABC1|MABC1|MITOSUR"	mitochondrial ABC protein		ATP-binding cassette, sub-family B (MDR/TAP), member 8	ATP binding cassette subfamily B	806	1999-10-26		2015-11-13	2023-01-20	11194	ENSG00000197150	OTTHUMG00000158686	uc003wik.6	AF047690	NM_007188	"CCDS64799|CCDS64798|CCDS5913|CCDS64800"	Q9NUT2	8894702	MGI:1351667	RGD:1307655			605464					469888					objectId:775										HGNC:49	"ENST00000358849.9|NM_007188.5"	
HGNC:50	ABCB9	ATP binding cassette subfamily B member 9	protein-coding gene	gene with protein product	Approved	12q24.31	12q24.31	EST122234			ATP-binding cassette, sub-family B (MDR/TAP), member 9	ATP binding cassette subfamily B	806	1999-10-26		2015-11-13	2023-03-15	23457	ENSG00000150967	OTTHUMG00000168769	uc058upb.1	U66676	NM_019624	"CCDS58286|CCDS58288|CCDS58287|CCDS9241"	Q9NP78	8894702	MGI:1861729	RGD:620254			605453										objectId:776										HGNC:50	"ENST00000280560.13|NM_019625.4"	
HGNC:41	ABCB10	ATP binding cassette subfamily B member 10	protein-coding gene	gene with protein product	Approved	1q42.13	01q42.13	"EST20237|M-ABC2|MTABC2"	"ATP-binding cassette sub-family B member 10, mitochondrial|ATP-binding cassette transporter 10|ABC transporter 10 protein|mitochondrial ATP-binding cassette 2"		ATP-binding cassette, sub-family B (MDR/TAP), member 10	ATP binding cassette subfamily B	806	1999-10-26		2015-11-13	2023-01-20	23456	ENSG00000135776	OTTHUMG00000039471	uc001htp.4	U18237	NM_012089	CCDS1580	Q9NRK6	7766993	MGI:1860508	RGD:1311222			605454										objectId:777										HGNC:41	"ENST00000344517.5|NM_012089.3"	
HGNC:14114	ABCB10P1	ABCB10 pseudogene 1	pseudogene	pseudogene	Approved	15q11.2	15q11.2	"M-ABC2|MABC2"		"ABCB10P|ABCB10P2"	"ATP-binding cassette, sub-family B (MDR/TAP), member 10 pseudogene|ATP-binding cassette, sub-family B (MDR/TAP), member 10 pseudogene 2|ATP-binding cassette, sub-family B (MDR/TAP), member 10 pseudogene 1|ATP binding cassette subfamily B member 10 pseudogene 1"			2001-07-13	2008-09-09	2018-05-23	2018-05-23	56476	ENSG00000274099	OTTHUMG00000188344		AF218417	NG_005041			"7766993|10922475"											PGOHUM00000293137														HGNC:14114		
HGNC:31129	ABCB10P3	ABCB10 pseudogene 3	pseudogene	pseudogene	Approved	15q13.1	15q13.1				"ATP-binding cassette, sub-family B (MDR/TAP), member 10 pseudogene 3|ATP binding cassette subfamily B member 10 pseudogene 3"			2010-06-17		2018-05-23	2018-05-23	728248	ENSG00000261524	OTTHUMG00000175874			NG_022122														PGOHUM00000293151														HGNC:31129		
HGNC:31130	ABCB10P4	ABCB10 pseudogene 4	pseudogene	pseudogene	Approved	15q13.1	15q13.1				"ATP-binding cassette, sub-family B (MDR/TAP), member 10 pseudogene 4|ATP binding cassette subfamily B member 10 pseudogene 4"			2010-06-17		2018-05-23	2018-05-23	100132289	ENSG00000260053	OTTHUMG00000175877			NG_022102														PGOHUM00000292862														HGNC:31130		
HGNC:42	ABCB11	ATP binding cassette subfamily B member 11	protein-coding gene	gene with protein product	Approved	2q31.1	02q31.1	"ABC16|SPGP|PFIC-2|PGY4"	ABC member 16, MDR/TAP subfamily	"BSEP|PFIC2"	"progressive familial intrahepatic cholestasis 2|bile salt export pump|ATP-binding cassette, sub-family B (MDR/TAP), member 11"	ATP binding cassette subfamily B	806	1998-09-25		2015-11-13	2023-01-20	8647	ENSG00000073734	OTTHUMG00000154039	uc002ueo.2	AF091582	NM_003742	CCDS46444	O95342	9806540	MGI:1351619	RGD:619930	"CCHMC-BMI & UC Hearing Loss Mutation Database|https://research.cchmc.org/LOVD/home.php?select_db=ABCB11|LRG_1199|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_1199.xml"		603201					117631					objectId:778										HGNC:42	"ENST00000650372.1|NM_003742.4"	HGNC:42
HGNC:51	ABCC1	ATP binding cassette subfamily C member 1 (ABCC1 blood group)	protein-coding gene	gene with protein product	Approved	16p13.11	16p13.11	GS-X	glutathione S-conjugate export pump	"MRP|MRP1"	"multidrug resistance associated protein 1|ATP-binding cassette, sub-family C (CFTR/MRP), member 1|ATP binding cassette subfamily C member 1"	"Blood group antigens|ATP binding cassette subfamily C"	"454|807"	1993-06-29		2023-11-02	2023-11-02	4363	ENSG00000103222	OTTHUMG00000048267	uc010bvi.4	L05628	NM_004996	"CCDS42122|CCDS45427"	P33527	"8098549|1360704"	MGI:102676	RGD:3112			158343					469890					objectId:779										HGNC:51	"ENST00000399410.8|NM_004996.4"	HGNC:51
HGNC:53	ABCC2	ATP binding cassette subfamily C member 2	protein-coding gene	gene with protein product	Approved	10q24.2	10q24.2	"DJS|MRP2|cMRP"		CMOAT	"canalicular multispecific organic anion transporter 1|ATP-binding cassette, sub-family C (CFTR/MRP), member 2"	ATP binding cassette subfamily C	807	1997-05-09		2015-11-13	2023-01-20	1244	ENSG00000023839	OTTHUMG00000018895	uc001kqf.3	U63970	NM_000392	CCDS7484	Q92887	"8797578|9284939"	MGI:1352447	RGD:2366	LRG_1208|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_1208.xml		601107					117652					objectId:780										HGNC:53	"ENST00000647814.1|NM_000392.5"	HGNC:53
HGNC:54	ABCC3	ATP binding cassette subfamily C member 3	protein-coding gene	gene with protein product	Approved	17q21.33	17q21.33	"MRP3|cMOAT2|EST90757|MLP2|MOAT-D"	canalicular multispecific organic anion transporter 2		ATP-binding cassette, sub-family C (CFTR/MRP), member 3	ATP binding cassette subfamily C	807	1999-10-26		2015-11-13	2023-01-20	8714	ENSG00000108846	OTTHUMG00000162245	uc002isl.4	Y17151	NM_020038	"CCDS45739|CCDS32681"	O15438	"8894702|9827529"	MGI:1923658	RGD:71101			604323					469892					objectId:781										HGNC:54	"ENST00000285238.13|NM_003786.4"	
HGNC:55	ABCC4	ATP binding cassette subfamily C member 4 (PEL blood group)	protein-coding gene	gene with protein product	Approved	13q32.1	13q32.1	"MRP4|EST170205|MOAT-B|MOATB"	"canalicular multispecific organic anion transporter (ABC superfamily)|bA464I2.1 (ATP-binding cassette, sub-family C (CFTR/MRP), member 4)|multidrug resistance-associated protein 4|multispecific organic anion transporter B"		"ATP-binding cassette, sub-family C (CFTR/MRP), member 4|ATP binding cassette subfamily C member 4"	"Blood group antigens|ATP binding cassette subfamily C"	"454|807"	1999-10-26		2023-11-02	2023-11-02	10257	ENSG00000125257	OTTHUMG00000017216	uc001vmd.5	U66682	NM_005845	"CCDS86356|CCDS45061|CCDS76643|CCDS9474"	O15439	"8894702|9661885"	MGI:2443111	RGD:620266	LRG_1183|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_1183.xml		605250					469894					objectId:782										HGNC:55	"ENST00000645237.2|NM_005845.5"	HGNC:55
HGNC:56	ABCC5	ATP binding cassette subfamily C member 5	protein-coding gene	gene with protein product	Approved	3q27.1	03q27.1	"MRP5|SMRP|EST277145|MOAT-C"			ATP-binding cassette, sub-family C (CFTR/MRP), member 5	ATP binding cassette subfamily C	807	1999-10-26		2015-11-13	2023-01-20	10057	ENSG00000114770	OTTHUMG00000156871	uc003fmg.4	AF104942	NM_005688	"CCDS43176|CCDS33898"	O15440	"8894702|9827529"	MGI:1351644	RGD:70913			605251										objectId:783										HGNC:56	"ENST00000334444.11|NM_005688.4"	
HGNC:40055	ABCC5-AS1	ABCC5 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	3q27.1	03q27.1				ABCC5 antisense RNA 1 (non-protein coding)	Antisense RNAs	1987	2011-07-27		2012-08-15	2014-11-18	100873982	ENSG00000223882	OTTHUMG00000156870	uc031scp.1		NR_046570																										ABCC5-AS1		HGNC:40055		
HGNC:57	ABCC6	ATP binding cassette subfamily C member 6	protein-coding gene	gene with protein product	Approved	16p13.11	16p13.11	"MRP6|EST349056|MLP1|URG7"		"ARA|PXE"	"pseudoxanthoma elasticum|ATP-binding cassette, sub-family C (CFTR/MRP), member 6"	ATP binding cassette subfamily C	807	1997-10-27		2015-11-13	2023-01-20	368	ENSG00000091262	OTTHUMG00000129967	uc002den.5	AF076622	NM_001079528	"CCDS58430|CCDS10568"	O95255	"9721217|11439001"	MGI:1351634	RGD:620268	"Mutations of the Multidrug Resistance-associated Protein 6 (ABCC6/ MPR6/ MOAT-E)|http://www.retina-international.org/files/sci-news/abcc6mut.htm|LOVD at NCBI|http://www.ncbi.nlm.nih.gov/lovd/home.php?select_db=ABCC6|LRG_1115|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_1115.xml"		603234					117658					objectId:784										HGNC:57	"ENST00000205557.12|NM_001171.6"	HGNC:57
HGNC:33352	ABCC6P1	ATP binding cassette subfamily C member 6 pseudogene 1	pseudogene	pseudogene	Approved	16p12.3	16p12.3				"ATP-binding cassette, sub-family C, member 6 pseudogene 1|ATP-binding cassette, sub-family C, member 6 pseudogene 1 (functional)|ATP binding cassette subfamily C member 6 pseudogene 1 (functional)"			2007-02-23		2016-01-29	2016-08-22	653190	ENSG00000256340	OTTHUMG00000177192		BC075833	NR_003569			"18405356|22873774"											PGOHUM00000307541														HGNC:33352		
HGNC:33353	ABCC6P2	ATP binding cassette subfamily C member 6 pseudogene 2	pseudogene	pseudogene	Approved	16p13.11	16p13.11				ATP-binding cassette, sub-family C, member 6 pseudogene 2			2007-02-23		2015-11-13	2016-08-22	730013	ENSG00000255277	OTTHUMG00000166266			NR_023387			22873774											PGOHUM00000293430														HGNC:33353		
HGNC:59	ABCC8	ATP binding cassette subfamily C member 8	protein-coding gene	gene with protein product	Approved	11p15.1	11p15.1	"HI|PHHI|SUR1|MRP8|ABC36|HHF1|TNDM2"	sulfonylurea receptor (hyperinsulinemia)	"SUR|HRINS"	ATP-binding cassette, sub-family C (CFTR/MRP), member 8	ATP binding cassette subfamily C	807	1995-01-10		2015-11-13	2023-01-20	6833	ENSG00000006071	OTTHUMG00000166316	uc001mnc.4	L78207	NM_000352	"CCDS86183|CCDS86185|CCDS86184|CCDS31437|CCDS73264"	Q09428	"7920639|7716548"	MGI:1352629	RGD:3786	LRG_790|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_790.xml		600509					117665					objectId:2594										HGNC:59	"ENST00000389817.8|NM_000352.6"	HGNC:59
HGNC:60	ABCC9	ATP binding cassette subfamily C member 9	protein-coding gene	gene with protein product	Approved	12p12.1	12p12.1	"SUR2|CMD1O"	sulfonylurea receptor 2		ATP-binding cassette, sub-family C (CFTR/MRP), member 9	ATP binding cassette subfamily C	807	1999-10-26		2015-11-13	2023-03-15	10060	ENSG00000069431	OTTHUMG00000169094	uc001rfi.2	AF061323	NM_005691	"CCDS8693|CCDS8694"	O60706	"9457174|15034580"	MGI:1352630	RGD:3787	LRG_377|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_377.xml		601439					117673					objectId:2746										HGNC:60	"ENST00000261200.9|NM_020297.4"	HGNC:60
HGNC:52	ABCC10	ATP binding cassette subfamily C member 10	protein-coding gene	gene with protein product	Approved	6p21.1	06p21.1	"EST182763|MRP7|SIMRP7"			ATP-binding cassette, sub-family C (CFTR/MRP), member 10	"ATP binding cassette subfamily C|MicroRNA protein coding host genes"	"807|1691"	1999-10-26		2015-11-13	2023-01-20	89845	ENSG00000124574	OTTHUMG00000014733	uc003ouz.1	U66684	NM_033450	"CCDS56430|CCDS4896"	Q5T3U5	8894702	MGI:2386976	RGD:1306696			612509										objectId:785										HGNC:52	"ENST00000372530.9|NM_001198934.2"	
HGNC:14639	ABCC11	ATP binding cassette subfamily C member 11	protein-coding gene	gene with protein product	Approved	16q12.1	16q12.1	MRP8			ATP-binding cassette, sub-family C (CFTR/MRP), member 11	ATP binding cassette subfamily C	807	2001-06-01		2015-11-13	2023-01-20	85320	ENSG00000121270	OTTHUMG00000133146	uc059txd.1	AF367202	NM_032583	"CCDS10732|CCDS10733"	Q96J66	"11483364|11435397"					607040										objectId:786										HGNC:14639	"ENST00000356608.7|NM_001370497.1"	
HGNC:14640	ABCC12	ATP binding cassette subfamily C member 12	protein-coding gene	gene with protein product	Approved	16q12.1	16q12.1	MRP9			ATP-binding cassette, sub-family C (CFTR/MRP), member 12	ATP binding cassette subfamily C	807	2001-08-16		2015-11-13	2023-03-15	94160	ENSG00000140798	OTTHUMG00000133143	uc002efc.1	AY040220	NM_033226	"CCDS92153|CCDS92155|CCDS92154"	Q96J65	"11435397|11483364"	MGI:2441679	RGD:735100			607041										objectId:787										HGNC:14640	"ENST00000311303.8|NM_001393797.1"	
HGNC:16022	ABCC13	ATP binding cassette subfamily C member 13 (pseudogene)	pseudogene	pseudogene	Approved	21q11.2	21q11.2	"PRED6|C21orf73|ABCC13P"			ATP-binding cassette, sub-family C (CFTR/MRP), member 13	ATP binding cassette subfamily C	807	2002-11-11		2016-01-06	2023-03-15	150000	ENSG00000243064	OTTHUMG00000074257		AF418600	NR_003087			"12445816|15203202"					608835						PGOHUM00000258120														HGNC:16022		
HGNC:61	ABCD1	ATP binding cassette subfamily D member 1	protein-coding gene	gene with protein product	Approved	Xq28	Xq28	"AMN|ALDP|adrenoleukodystrophy"		ALD	ATP-binding cassette, sub-family D (ALD), member 1	ATP binding cassette subfamily D	808	1986-01-01		2015-11-13	2023-01-20	215	ENSG00000101986	OTTHUMG00000024215	uc004fif.2	Z21876	NM_000033	CCDS14728	P33897	"8441467|6795626"	MGI:1349215	RGD:1562128	"X-linked Adrenoleukodystrophy Database|http://www.x-ald.nl|Global Variome shared LOVD|https://databases.lovd.nl/shared/genes/ABCD1|LRG_1017|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_1017.xml"		300371					117677					objectId:788										HGNC:61	"ENST00000218104.6|NM_000033.4"	HGNC:61
HGNC:62	ABCD1P1	ATP binding cassette subfamily D member 1 pseudogene 1	pseudogene	pseudogene	Approved	2p11.2	02p11.2				ATP-binding cassette, sub-family D (ALD), member 1, pseudogene 1			1999-10-29		2015-11-13	2020-04-07	23785				U90290	NG_001246			"8829626|9215666"											PGOHUM00000297984														HGNC:62		
HGNC:63	ABCD1P2	ATP binding cassette subfamily D member 1 pseudogene 2	pseudogene	pseudogene	Approved	10p11.1	10p11.1	bA453N3.6			ATP-binding cassette, sub-family D (ALD), member 1, pseudogene 2			1999-12-17		2015-11-13	2015-11-13	26983	ENSG00000215151	OTTHUMG00000018003		U90288	NG_001270			9215666											PGOHUM00000238740														HGNC:63		
HGNC:64	ABCD1P3	ATP binding cassette subfamily D member 1 pseudogene 3	pseudogene	pseudogene	Approved	16p11.2	16p11.2				ATP-binding cassette, sub-family D (ALD), member 1, pseudogene 3			1999-12-17		2015-11-13	2015-11-13	26982	ENSG00000261233	OTTHUMG00000176500		U90289	NG_001269			9215666											PGOHUM00000259051														HGNC:64		
HGNC:65	ABCD1P4	ATP binding cassette subfamily D member 1 pseudogene 4	pseudogene	pseudogene	Approved	22q11.1	22q11.1				ATP-binding cassette, sub-family D (ALD), member 1, pseudogene 4			1999-12-17		2015-11-13	2015-11-13	26957	ENSG00000225293	OTTHUMG00000030330		U90291	NG_001265			"9215666|10591208"											PGOHUM00000246377														HGNC:65		
HGNC:42662	ABCD1P5	ATP binding cassette subfamily D member 1 pseudogene 5	pseudogene	pseudogene	Approved	2p11.1	02p11.1				ATP-binding cassette, sub-family D (ALD), member 1, pseudogene 5			2011-08-12		2015-11-13	2015-11-13	642762	ENSG00000214330	OTTHUMG00000155089			NG_006974														PGOHUM00000240771														HGNC:42662		
HGNC:66	ABCD2	ATP binding cassette subfamily D member 2	protein-coding gene	gene with protein product	Approved	12q12	12q12	"ALDR|ALDRP"		ALDL1	ATP-binding cassette, sub-family D (ALD), member 2	ATP binding cassette subfamily D	808	1997-10-10		2015-11-13	2023-01-20	225	ENSG00000173208	OTTHUMG00000169337	uc001rmb.3	U28150	NM_005164	CCDS8734	Q9UBJ2	8577752	MGI:1349467	RGD:69244			601081					469896					objectId:789										HGNC:66	"ENST00000308666.4|NM_005164.4"	
